"imageCSV_only.i.","div","plateID","rowID","colID","density","uniqueCells.k.","avgRelTurnAngle","avgAbsRelTurnAngle","avgSegLen","totLen","degree","numNeurites","avgTort","totCPs","avgCPs","degree_0.5","degree_1.0","degree_1.5","degree_2.0","degree_3.0","degree_4.0","degree_6.0","numNeurites_0.5","numNeurites_1.0","numNeurites_1.5","numNeurites_2.0","numNeurites_3.0","numNeurites_4.0","numNeurites_6.0","totCPs_0.5","totCPs_1.0","totCPs_1.5","totCPs_2.0","totCPs_3.0","totCPs_4.0","totCPs_6.0","avgAbsRelTurnAngle_0.5","avgAbsRelTurnAngle_1.0","avgAbsRelTurnAngle_1.5","avgAbsRelTurnAngle_2.0","avgAbsRelTurnAngle_3.0","avgAbsRelTurnAngle_4.0","avgAbsRelTurnAngle_6.0","avgSegLen_0.5","avgSegLen_1.0","avgSegLen_1.5","avgSegLen_2.0","avgSegLen_3.0","avgSegLen_4.0","avgSegLen_6.0","totLen_0.5","totLen_1.0","totLen_1.5","totLen_2.0","totLen_3.0","totLen_4.0","totLen_6.0","avgTort_0.5","avgTort_1.0","avgTort_1.5","avgTort_2.0","avgTort_3.0","avgTort_4.0","avgTort_6.0"
"asl-rhin-CD2-20_0005_tracings.csv",2,"C","D",2,10000,"6",-28.5025937548678,28.5025937548678,7.07416658101296,28.2966663240519,3,3,1.03569401842426,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0005_tracings.csv",2,"C","D",2,10000,"7",3.58196208462722,16.8694007242835,10.6534051048031,159.801076572047,6,3,1.02646463154381,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"1",-3.85399840335404,24.044096597287,8.1635182905394,89.7987011959332,4,3,1.0327411401425,8,2.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"2",-9.75131679515405,29.0073029102879,10.4854928159701,115.340420975671,4,4,1.18695791932046,8,2.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"3",-4.23510370837195,20.322548064319,12.9064534461149,38.7193603383445,3,3,1.02248377338218,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"4",-13.8254765008165,13.8254765008165,11.3559061903524,79.4913433324671,3,3,1.02511707648639,4,1.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"5",7.90853321734034,37.4141881712447,8.893858216362,168.983306110878,5,4,1.12485156043245,14,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"6",-7.79049258511498,26.9827041763197,9.64095506909469,57.8457304145681,1,1,1.06829658983188,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"7",-5.02432927829768,16.6955129813045,9.86118633917134,88.750677052542,3,3,1.02220947736956,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"8",-4.5998284653398,22.4980245409057,7.8046315269477,31.2185261077908,1,1,1.02954202214939,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"9",-2.04528866410443,29.2038316986675,9.87910540801176,69.1537378560824,4,3,1.05955949442264,4,1.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"10",-6.15821639924926,25.3472295094953,11.9506300978269,215.111341760883,2,1,1.28921560335949,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"11",0.941114094445639,32.4685393864329,9.29155753236539,185.831150647308,5,4,1.16210797793553,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0006_tracings.csv",2,"C","D",2,10000,"12",-14.6817161479419,27.138453732194,6.16388909738421,24.6555563895368,3,3,1.03537632841651,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"1",13.1846910917775,13.1846910917775,8.27468569835665,49.6481141901399,5,5,1.0265119943869,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"3",1.34077728018359,26.1507471874728,9.53160134441505,219.226830921546,10,7,1.02926992339426,16,2.28571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"5",-3.12934826762282,25.0256179693873,7.65446512565202,45.9267907539121,4,4,1.03981679767499,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"6",1.27534895733157,15.4850194720291,10.221004919651,91.9890442768587,1,1,1.0661124900008,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"7",0.583756780542682,24.8452512530986,7.27441629296376,109.116244394457,4,4,1.05077583973249,11,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"8",-7.93458541454223,7.93458541454223,10.9508584304416,21.9017168608832,1,1,1.01449128540579,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"9",-26.6943868028008,26.6943868028008,8.10365607394766,16.2073121478953,2,2,1.02470524020201,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"10",17.7187929310912,20.2703034455045,12.1949158708303,48.7796634833211,1,1,1.1424990023278,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"11",5.15504875986836,18.1961483999386,6.64962857120685,33.2481428560342,2,2,1.01843717157378,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"12",1.88171450937608,7.15900252919726,21.1010495090384,63.3031485271152,1,1,1.00901073362773,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"13",-6.57243380877538,6.57243380877538,9.91304986242657,29.7391495872797,1,1,1.00592643392655,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0007_tracings.csv",2,"C","D",2,10000,"2",1.52216538022592,16.231712626718,8.24630769492867,131.940923118859,3,3,1.02816241616119,13,4.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"1",3.8456379525974,23.1457811915882,9.18714475740147,413.421514083066,10,6,1.07396908127856,37,4.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"2",-26.6715487858689,26.6715487858689,13.9644506830638,27.9289013661275,1,1,1.03555256779822,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"3",-30.5192988925991,30.5192988925991,9.86259702280809,19.7251940456162,1,1,1.04935970546994,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"4",7.28402365441686,7.28402365441686,13.457215013563,26.9144300271259,1,1,1.00254194701374,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"6",-6.20683044726781,16.2756475083826,9.60024776977767,96.0024776977768,3,2,1.03274463949674,7,2.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"7",-31.2637316943774,31.2637316943774,10.3366350316353,31.0099050949059,1,1,1.1015405076531,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-20_0008_tracings.csv",2,"C","D",2,10000,"8",12.3915016735146,19.2271552396125,9.0320980064845,72.256784051876,4,4,1.02980272682744,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0001_tracings.csv",2,"C","D",2,10000,"1",-0.3935841941035,22.6320661912734,5.64339505164509,124.154691136192,6,4,1.04159183333334,19,6.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0002_tracings.csv",2,"C","D",2,10000,"1",-9.65983538104938,24.7468978407649,5.33605528601449,224.114322012609,10,8,1.14698787848546,33,3.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0003_tracings.csv",2,"C","D",2,10000,"1",6.93837800780847,22.573711165315,4.51881158879266,72.3009854206824,4,3,1.11155118079324,13,4.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0003_tracings.csv",2,"C","D",2,10000,"3",-0.486674506603917,17.4915898521119,4.92289312011629,157.532579843721,7,6,1.03097792588207,25,3.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0003_tracings.csv",2,"C","D",2,10000,"2",0.88462622996263,17.2134616576363,5.97146240502314,65.6860864552545,1,1,1.02485951176908,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0004_tracings.csv",2,"C","D",2,10000,"1",0.152547078935841,20.6113365249662,5.6915510023199,284.577550115995,8,6,1.03877040511415,42,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0005_tracings.csv",2,"C","D",2,10000,"1",6.09458413185298,15.3270937855771,5.59806857112318,44.7845485689854,3,3,1.02302234772179,5,1.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0005_tracings.csv",2,"C","D",2,10000,"2",0.772318349192596,16.5990940440569,5.79071988770047,63.6979187647052,3,3,1.02481582187099,8,2.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0005_tracings.csv",2,"C","D",2,10000,"3",-4.50515402515625,20.5752958144057,5.12664452550086,82.0263124080138,3,2,1.04057391701476,13,4.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0006_tracings.csv",2,"C","D",2,10000,"1",-1.37619543258091,21.663843566329,6.13246797604753,91.987019640713,2,2,1.0499098541286,13,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0006_tracings.csv",2,"C","D",2,10000,"2",-17.5246866560242,17.5246866560242,6.87996814547852,20.6399044364356,1,1,1.04569869797641,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0006_tracings.csv",2,"C","D",2,10000,"3",13.7037877189092,13.7037877189092,4.32263880476103,12.9679164142831,1,1,1.02272823406575,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CD2-40_0006_tracings.csv",2,"C","D",2,10000,"4",-1.5319857581545,16.5961651690768,5.61485454903244,134.756509176778,2,2,1.0317790826398,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"2",-9.37018217957373,20.8328365473911,12.5806397269719,125.806397269719,3,3,1.03686992210685,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"4",-12.3474603129737,22.802874582667,10.3802788177217,197.225297536712,5,5,1.06281712744682,14,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"5",-3.25451327481616,29.5949272096505,10.3419339294155,144.787075011816,3,3,1.07838966646935,11,3.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"12",-4.67161013264666,15.2771951327951,10.6182218644711,127.418662373653,3,3,1.03230431148933,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"7",-20.8024190412009,34.61097379339,10.0161673834314,70.1131716840198,4,4,1.13240321945374,5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"6",13.2846649386172,23.6560445419989,8.78824263421641,87.882426342164,5,4,1.04369188920456,6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"8",-6.46756210870189,18.9699341338417,9.573956822936,124.461438698168,4,3,1.06826431045692,10,3.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"1",9.9035616911005,22.0714922491529,10.9559107780284,43.8236431121136,1,1,1.0595938353516,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"10",-5.08624814392732,19.4659668920973,9.96493749484588,348.772812319606,8,8,1.03142986573015,27,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"9",-35.8440013693567,48.388688303821,8.85480357906141,44.2740178953071,1,1,2.13255326580882,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0000_tracings.csv",3,"C","B",2,10000,"3",4.4963547629605,26.1591235204795,12.0266000215163,96.2128001721305,1,1,1.06657070743445,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"5",-4.98826343527065,20.4818824796084,9.23595517023444,110.831462042813,2,2,1.04144670903744,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"4",-4.24114621708677,21.5134100631678,10.1266191260638,364.558288538298,10,9,1.05145604144701,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"1",5.03891734979977,22.4835869178627,8.26775595429042,66.1420476343234,1,1,1.20848056177203,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"2",-0.661188497244766,21.1941131800279,11.1038413337915,155.453778673082,3,1,1.08477621373314,11,3.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"8",-4.38691284396076,53.0486764598339,7.42753369376757,44.5652021626054,3,3,1.17931932286428,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"3",-46.1882129907052,66.0414319227962,10.0860999698639,40.3443998794557,1,1,2.0157670723369,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"12",-2.58548114059514,17.9160951261745,8.98578232222416,152.758299477811,4,4,1.03524567065762,13,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"17",-3.22715234124389,27.1277755424889,9.3660660800408,187.321321600816,3,3,1.06295461051396,17,5.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"18",-1.48662129180078,20.0446405690897,9.82206431229449,255.373672119657,8,8,1.02990898603626,20,3.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"19",16.927513064147,16.927513064147,6.68338075730468,13.3667615146094,4,4,1.02935021802196,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"13",-6.30440505834607,21.3604029639665,9.49425639923821,341.793230372575,15,12,1.04636896629977,26,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"14",2.98272183583775,19.5005334181824,8.71098393078432,78.398855377059,5,4,1.02680390644378,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"9",-3.27544970069469,25.0738196729988,10.5625666352759,147.875932893863,4,4,1.04719855373024,11,3.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"6",-4.16844163918647,26.7885737825968,11.4847252376011,298.60285617763,6,6,1.07270783916747,23,7.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"20",8.57286358244161,20.2814605742629,8.84169889232841,159.150580061911,6,5,1.03279966580093,13,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"10",-1.42051944912729,31.292729113773,8.97720154117735,80.7948138705961,3,3,1.04952119288463,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"11",0.956903696531846,15.5684934646113,9.71884640170559,68.0319248119391,2,2,1.02642300710312,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0001_tracings.csv",3,"C","B",2,10000,"7",-5.16779978601862,16.1550582505537,8.34427724723883,100.131326966866,5,3,1.03620337063,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"3",-32.2450259148209,32.2450259148209,6.27413749725994,12.5482749945199,2,2,1.04863080794545,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"2",-5.0154374245366,21.3015067303243,9.85182670357587,137.925573850062,6,5,1.04664101900072,10,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"6",-3.0322468558239,18.2245923696699,8.70147018107451,95.7161719918195,6,6,1.02414831803327,8,2.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"8",-8.67591757787091,19.4123955815035,9.65946190342384,251.14600948902,11,10,1.03346600601484,16,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"4",-4.13231003276019,25.6307738294547,11.4097678428277,547.668856455731,5,3,1.20444818150446,43,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"5",1.04579832497128,14.7140581183257,10.5882894869783,95.2946053828051,5,5,1.02582702476468,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0003_tracings.csv",3,"C","B",2,10000,"7",-1.83846351057927,28.2696656498375,8.0008999959176,120.013499938764,5,3,1.08950328202645,11,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"5",-11.1987038663874,24.7627575285245,12.0976799091922,133.074479001114,2,2,1.08895184749132,9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"6",-6.53559941422899,21.9268926115121,8.36733834734354,75.3060451260918,4,2,1.02893541630194,7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"7",-17.49268730903,24.1889361859055,10.3674372334327,51.8371861671637,1,1,1.19841321538347,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"13",12.8947436686755,21.4735311786895,11.0303737823727,44.1214951294909,1,1,1.04871883125599,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"16",5.71059313749963,5.71059313749963,11.530739559887,23.061479119774,1,1,1.00338579688057,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"17",10.5649671577906,15.7404099852559,12.6691087686215,76.0146526117287,2,2,1.01483415748142,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"15",-5.58696793646298,25.189184031729,6.87760770580314,55.0208616464252,3,2,1.03914806945941,5,1.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"12",3.6398227072382,30.2770043817205,7.21682444415534,43.300946664932,2,2,1.07679612204702,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"11",-14.1337879264509,26.6941148012541,14.2834031002453,114.267224801962,2,1,1.08701994553347,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"10",3.18209649242636,22.7469515478397,12.2318726296081,159.014344184905,3,3,1.08029473364856,10,3.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"9",-4.48620827224675,19.305105974774,11.8120979626236,271.678253140342,5,4,1.04100009692319,19,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"8",-0.257682596423177,16.5561367040849,15.243398222086,228.650973331291,4,4,1.02544820998576,13,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0005_tracings.csv",3,"C","B",2,10000,"14",5.79592253300703,26.2232540258665,10.5733060884889,148.026285238845,3,3,1.06628532734924,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0006_tracings.csv",3,"C","B",2,10000,"5",-7.75279339653688,27.7513090883777,10.3374498916234,103.374498916234,1,1,1.50224646721352,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"asl-rhin-CB2-20_0006_tracings.csv",3,"C","B",2,10000,"12",-16.7887288681952,16.7887288681952,8.57466131303943,17.1493226260789,2,2,1.01119702249203,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
